GRIN,A smile in which the lips are parted to reveal the teeth.
GRIP,"To take hold of, particularly with the hand."
GRIS,
GRIT,"A collection of hard small materials, such as dirt, ground stone, debris from sandblasting or other such grinding, or swarf from metalworking."
GRIZ,
GROG,"(original meaning) An alcoholic beverage made with rum and water, especially that once issued to sailors of the Royal Navy."
GROK,"To understand (something) intuitively, to know (something) without having to think intellectually."
GROT,A grotto.
GROW,"To become larger, to increase in magnitude."
GRRL,Elongated form of grr.
GRUB,An immature stage in the life cycle of an insect; a larva.
GRUE,
GRUM,
GUAN,"Any (member) of several species of birds in the genera Aburria, Chamaepetes, Oreophasis, Penelope, Penelopina and Pipile, of the family Cracidae, limited to the Americas."
GUAR,"An annual legume (Cyamopsis tetragonoloba), used as a food for cattle and humans."
GUBS,Mouth.
GUCK,The hybrid offspring of a goose and a duck
GUDE,
GUES,
GUFF,Nonsensical talk or thinking.
GUGA,
GUID,
GULA,
GULE,
GULF,A hollow place in the earth; an abyss; a deep chasm or basin.
GULL,A seabird of the genus Larus or of the family Laridae.
GULP,The usual amount swallowed.
GULS,
GULY,
GUMP,
GUMS,(often in the plural) The flesh around the teeth.
GUNG,
GUNK,Dirt or grime; any vague or unknown substance
GUNS,A device for projecting a hard object very forcefully; a firearm or cannon.
GUPS,
GURL,
GURN,A distorted facial expression.
GURS,
GURU,A Hindu or Sikh spiritual teacher.
GUSH,A sudden rapid outflow.
GUST,"A strong, abrupt rush of wind."
GUTS,"The alimentary canal, especially the intestine."
GUVS,
GUYS,An effigy of a man burned on a bonfire on the anniversary of the Gunpowder Plot (5th November).
GYAL,
GYAN,
GYBE,The act of gybing.
GYMP,
GYMS,A sports facility specialized for lifting weights and exercise.
GYNO,
GYNY,
GYPO,
GYPS,"(sometimes offensive) A member of the Romani people, or one of the sub-groups (Roma, Sinti, Romanichal, etc)."
GYRE,A swirling vortex.
GYRI,A ridge or fold on the cerebral cortex.
GYRO,A gyroscope
GYTE,
GYVE,"A shackle or fetter, especially for the leg."
HAAF,"The open sea, especially as a place to fish"
HAAR,Coastal fog along the coast of North East England and Scotland bordering the North Sea.
HABU,
HACK,A tool for chopping.
HADE,"State; order, estate, rank, degree, or quality."
HADJ,The pilgrimage to Mecca made by pious Muslims; one of the five pillars of Islam.
HADS,
HAED,
HAEM,The component of hemoglobin (and other hemoproteins) responsible for binding oxygen. It consists of an iron ion that binds oxygen and a porphyrin ring that binds the globin molecules; one molecule binds one molecule of oxygen.
HAEN,
HAES,
HAET,
HAFF,
HAFT,The handle of a tool or weapon.
HAGG,
HAGS,"A witch, sorceress, or enchantress; a wizard."
HAHA,An onomatopoeic representation of laughter.
HAHS,
HAIK,A covering for the head and body worn by Arabs.
HAIL,"Balls or pieces of ice falling as precipitation, often in connection with a thunderstorm."
HAIN,
HAIR,A pigmented filament of keratin which grows from a follicle on the skin of humans and other mammals.
HAJI,One who has participated in a hajj.
HAJJ,The pilgrimage to Mecca made by pious Muslims; one of the five pillars of Islam.
HAKA,"A group dance of New Zealand's Maori people featuring rhythmic chanting, vigorous facial and arm movements, and foot stamping. Traditionally a war dance, today it is also performed to welcome guests, as a mark of respect at occasions such as commemorations and funerals, as a challenge to opposing teams at sports events, and for artistic purposes."
HAKE,A hook; a pot-hook.
HAKU,
HALE,"Health, welfare."
HALF,"One of two usually roughly equal parts into which anything may be divided, or considered as divided."
HALL,A corridor; a hallway.
HALM,
HALO,"A circular band of coloured light, visible around the sun or moon etc., caused by reflection and refraction of light by ice crystals in the atmosphere."
HALT,To limp; move with a limping gait.
HAME,"A covering, skin, membrane."
HAMS,The region back of the knee joint; the popliteal space; the hock.
HAND,"The part of the forelimb below the forearm or wrist in a human, and the corresponding part in many other animals."
HANG,The way in which something hangs.
HANK,"A coil or loop of something, especially twine, yarn, or rope."
HANT,
HAOS,
HAPS,(in the plural) Happenings; events; goings-on.
HAPU,A subtribe of an iwi; the basic political unit within M?ori society.
HARD,A firm or paved beach or slope convenient for hauling vessels out of the water.
HARE,"Any of several plant-eating animals of the family Leporidae, especially of the genus Lepus, similar to a rabbit, but larger and with longer ears."
HARK,(Scots) A whisper
HARL,
HARM,Physical injury; hurt; damage
HARN,
HARO,
HARP,"A musical instrument consisting of a body and a curved neck, strung with strings of varying length that are stroked or plucked with the fingers and are vertical to the soundboard when viewed from the end of the body"
HART,"A male deer, especially the male of the red deer after his fifth year."
HASH,"Food, especially meat and potatoes, chopped and mixed together."
HASK,
HASP,"A clasp, especially a metal strap fastened by a padlock or a pin; also, a hook for fastening a door."
HASS,
HAST,"To possess, own."
HATE,An object of hatred.
HATH,"To possess, own."
HATS,"A covering for the head, often in the approximate form of a cone or a cylinder closed at its top end, and sometimes having a brim and other decoration."
HAUD,
HAUF,
HAUL,"An act of hauling or pulling, particularly with force; a (violent) pull or tug."
HAUN,
HAUT,
HAVE,A wealthy or privileged person.
HAWK,"A diurnal predatory bird of the family Accipitridae, smaller than an eagle."
HAWM,
HAWS,"To stop, in speaking, with a sound like haw; to speak with interruption and hesitation."
HAYS,Grass cut and dried for use as animal fodder.
HAZE,"Very fine solid particles (smoke, dust) or liquid droplets (moisture) suspended in the air, slightly limiting visibility."
HAZY,Thick or obscured with haze.
HEAD,"The part of the body of an animal or human which contains the brain, mouth and main sense organs."
HEAL,A spell or ability that restores hit points or removes a status ailment.
HEAP,A crowd; a throng; a multitude or great number of people.
HEAR,(stative) To perceive sounds through the ear.
HEAT,Thermal energy.
HEBE,A Jew.
HECH,
HECK,Hell.
HEED,Careful attention.
HEEL,"The rear part of the foot, where it joins the leg."
HEFT,To lift with difficulty; to raise with some effort; to lift (a heavy thing).
HEHS,
HEID,
HEIL,
HEIR,"Someone who inherits, or is designated to inherit, the property of another."
HELD,To grasp or grip.
HELE,
HELL,
HELM,"The steering apparatus of a ship, especially the tiller or wheel."
HELO,Helicopter
HELP,Action given to provide assistance; aid.
HEME,The component of hemoglobin (and other hemoproteins) responsible for binding oxygen. It consists of an iron ion that binds oxygen and a porphyrin ring that binds the globin molecules; one molecule binds one molecule of oxygen.
HEMP,"A tall annual herb, Cannabis sativa, native to Asia."
HEMS,An utterance or sound of the voice like \
HEND,
HENS,"A female chicken (Gallus gallus), particularly a sexually mature one kept for its eggs."
HENT,
HEPS,A hip of a rose; a rosehip.
HEPT,
HERB,"Any green, leafy plant, or parts thereof, used to flavour or season food."
HERD,A number of domestic animals assembled together under the watch or ownership of a keeper.
HERE,(abstract) This place; this location.
HERL,A strand of hair
HERM,"A rectangular pillar bearing a bust of Hermes, once used as a boundary marker and later as decoration."
HERN,
HERO,Somebody who possesses great bravery and carries out extraordinary or noble deeds.
HERS,A female person or animal.
HERY,
HESP,
HEST,"Command, injunction."
HETE,
HETH,
HETS,A heterosexual person.
HEWN,To chop away at; to whittle down; to mow down.
HEWS,To chop away at; to whittle down; to mow down.
HEYS,
HICK,"An awkward, naive, clumsy and/or rude country person."
HIDE,To put (something) in a place where it will be harder to discover or out of sight.
HIED,"To hasten; to go quickly, to hurry."
HIES,"To hasten; to go quickly, to hurry."
HIGH,"A high point or position, literally or figuratively; an elevated place; a superior region; a height; the sky; heaven."
HIKE,A long walk.
HILA,The eye of a bean or other seed; the mark or scar at the point of attachment of an ovule or seed to its base or support.
HILD,
HILI,A hilum.
HILL,An elevated location smaller than a mountain.
HILT,"The handle of a sword, consisting of grip, guard, and pommel, designed to facilitate use of the blade and afford protection to the hand."
HIMS,
HIND,Located at the rear (most often said of animals' body parts).
HING,
HINS,A former Hebrew liquid measure of volume (about 3.8 L).
HINT,A clue.
HIOI,
HIPS,The outward-projecting parts of the pelvis and top of the femur and the overlying tissue.
HIPT,
HIRE,Payment for the temporary use of something.
HISH,
HISN,
HISS,"A sibilant sound, such as that made by a snake or escaping steam; an unvoiced fricative."
HIST,An instance of an exclamation attracting attention or injunction to be silent.
HITS,A blow; a punch; a striking against; the collision of one body against another; the stroke that touches anything.
HIVE,"A structure, whether artificial or natural, for housing a swarm of honeybees."
HIYA,"An informal greeting, hi, hello."
HIZZ,
HMMM,Indicating thinking or pondering.
HOAR,A white or greyish-white colour.
HOAS,
HOAX,Anything deliberately intended to deceive or trick.
HOBO,"A wandering homeless person, especially one illegally travelling by rail or a penniless, unemployed bum."
HOBS,"A kind of cutting tool, used to cut the teeth of a gear."
HOCK,"A Rhenish wine, of a light yellow color, either sparkling or still, from the Hochheim region; often applied to all Rhenish wines."
HODS,"A three-sided box for carrying bricks or other construction materials, often mortar. It bears a long handle and is carried over the shoulder."
HOED,"To care, be anxious, long."
HOER,
HOES,A whore; a sexually promiscuous woman; in general use as a highly offensive name-calling word for a woman with connotations of loose sexuality.
HOGG,"A young sheep of either gender, until it cuts its first two teeth; a hogget."
